Date,RainTomorrow_Prob
2016-12-24,0.23915481911256198
2016-12-25,0.07231649696889901
2016-12-26,0.21584325265907098
2016-12-27,0.1887496599126999
2016-12-28,0.24466385280329667
2016-12-29,0.44060739887091893
2016-12-30,0.2806086303989964
2016-12-31,0.04242951145938672
2016-09-01,0.3030079074434404
2016-09-02,0.6195093160349957
2016-09-03,0.27168407131969863
2016-09-04,0.052022117088847464
2016-09-05,0.026351484580428255
2016-09-06,0.050861612377815814
2016-09-07,0.04038148373523374
2016-09-08,0.06469644736817921
2016-09-09,0.8631706591051316
2016-09-10,0.29602559079833274
2016-09-11,0.009872007134613487
2016-09-12,0.01783866506464467
2016-09-13,0.8197606756456332
2016-09-14,0.9330333469730738
2016-09-15,0.35798986068333827
2016-09-16,0.14864085349200526
2016-09-17,0.09137030743804987
2016-09-18,0.9583062701913373
2016-09-19,0.20675327297148532
2016-09-20,0.04153779275528989
2016-09-21,0.6230429336728054
2016-09-22,0.1472618107827998
2016-09-23,0.043148141732422256
2016-09-24,0.06552006795860625
2016-09-25,0.3684577518424265
2016-09-26,0.09970721423943006
2016-09-27,0.07565700087627744
2016-09-28,0.041452876359213964
2016-09-29,0.1965117632130061
2016-09-30,0.07156848609682023
2016-10-01,0.020974222131895776
2016-10-02,0.026062166282346706
2016-10-03,0.7705767931677275
2016-10-04,0.0846964382616615
2016-10-05,0.0060446556399645435
2016-10-06,0.00468370120075177
2016-10-07,0.010066028738129505
2016-10-08,0.041320400307398704
2016-10-09,0.01926688649135017
2016-10-10,0.11304394567783928
2016-10-11,0.017972457079526518
2016-10-12,0.022497224536274993
2016-10-13,0.02751290431857334
2016-10-14,0.02069713429613859
2016-10-15,0.04277528697509603
2016-10-16,0.11783567168861299
2016-10-17,0.9089789379637401
2016-10-18,0.07572868994937217
2016-10-19,0.028601310386456556
2016-10-20,0.012689039283213636
2016-10-21,0.1758093905738842
2016-10-22,0.955020803580423
2016-10-23,0.020259867597453556
2016-10-24,0.01809772054573032
2016-10-25,0.009546380743250897
2016-10-26,0.00921591272527977
2016-10-27,0.08678687921137393
2016-10-28,0.1035282213571763
2016-10-29,0.06673512445618973
2016-10-30,0.27629945986913773
2016-10-31,0.49399011955816396
2016-11-01,0.01726710817690025
2016-11-02,0.009575602496504264
2016-11-03,0.009827061130690172
2016-11-04,0.009099483518892238
2016-11-05,0.25424047591014126
2016-11-06,0.009069407141985638
2016-11-07,0.01654101067653465
2016-11-08,0.12934746472186925
2016-11-09,0.3372869872852668
2016-11-10,0.058053783407482754
2016-11-11,0.03576491772497855
2016-11-12,0.04002066352108779
2016-11-13,0.1712325129755733
2016-11-14,0.08249488475941348
2016-11-15,0.017167292241409914
2016-11-16,0.01446377665872066
2016-11-17,0.01029111528477339
2016-11-18,0.015246555445873859
2016-11-19,0.00722739040782014
2016-11-20,0.0102483718263554
2016-11-21,0.012013194147672575
2016-11-22,0.005790448929092436
2016-11-23,0.10087666557321223
2016-11-24,0.012088350546278919
2016-11-25,0.008875555682943724
2016-11-26,0.009597496836996402
2016-11-27,0.015072192591848424
2016-11-28,0.2617703459357342
2016-11-29,0.06667631124768451
2016-11-30,0.15987554060531056
2016-12-01,0.008273799882247633
2016-12-02,0.016568362321955635
2016-12-03,0.06773877250638563
2016-12-04,0.024077816489806555
2016-12-05,0.5026694873669418
2016-12-06,0.29338782158596693
2016-12-07,0.13412623551698222
2016-12-08,0.2637267710717493
2016-12-09,0.02378531328888363
2016-12-10,0.01465673413463104
2016-12-11,0.03920724064510231
2016-12-12,0.006972811845248275
2016-12-13,0.008033345286592289
2016-12-14,0.010083013172692508
2016-12-15,0.03525325145710172
2016-12-16,0.45726516306526477
2016-12-17,0.4803046256387007
2016-12-18,0.01647448403921441
2016-12-19,0.5254212251090977
2016-12-20,0.9002945136884724
2016-12-21,0.02124195856086121
2016-12-22,0.5069880596105382
2016-12-23,0.13680324440773167
2016-12-24,0.09543437284396167
2016-12-25,0.14795079360575125
2016-12-26,0.052703673716428937
2016-12-27,0.014907825464900609
2016-12-28,0.02197185685523972
2016-12-29,0.012035860569389977
2016-12-30,0.02729404288308423
2016-12-31,0.12065665291106446
2016-09-01,0.09161825811624985
2016-09-02,0.18766903198104673
2016-09-03,0.19553595649958927
2016-09-04,0.19270277002448555
2016-09-05,0.14571883020255205
2016-09-06,0.12334174934531546
2016-09-07,0.06944713457310216
2016-09-08,0.1285593335419139
2016-09-09,0.10957355768349049
2016-09-10,0.11549717237649615
2016-09-11,0.05415902953077971
2016-09-12,0.0591447145507635
2016-09-13,0.05813158072439409
2016-09-14,0.12771278602427238
2016-09-15,0.09563832928262428
2016-09-16,0.10160749386458623
2016-09-17,0.07894641115649956
2016-09-18,0.12776552143734995
2016-09-19,0.08369636238191533
2016-09-20,0.12832778454366447
2016-09-21,0.3395219137661327
2016-09-22,0.12220411138014516
2016-09-23,0.10135436082998779
2016-09-24,0.08904476810696776
2016-09-25,0.27063932905593513
2016-09-26,0.07459312854784728
2016-09-27,0.058083485238647196
2016-09-28,0.061003667776478976
2016-09-29,0.05776032905556512
2016-09-30,0.1592217402478789
2016-10-01,0.05306778150352489
2016-10-02,0.05387866051275549
2016-10-03,0.16577065922783324
2016-10-04,0.16300000940796194
2016-10-05,0.08354271489620181
2016-10-06,0.0422815283835554
2016-10-07,0.050382981024285366
2016-10-08,0.07485106157975759
2016-10-10,0.07276469313762614
2016-10-11,0.08356305469409654
2016-10-12,0.07344323731752495
2016-10-13,0.1877101424865428
2016-10-14,0.06679964158356441
2016-10-15,0.11233326278658085
2016-10-16,0.051156364733683624
2016-10-17,0.09977131120225458
2016-10-18,0.2268680771568428
2016-10-19,0.0981837513664026
2016-10-20,0.18629343436582965
2016-10-21,0.0707466396478248
2016-10-22,0.2427582661001464
2016-10-23,0.13712573470151515
2016-10-24,0.07791337224061244
2016-10-25,0.09692861992786804
2016-10-26,0.06447758934091793
2016-10-27,0.11310298592133128
2016-10-28,0.2073061406066283
2016-10-29,0.27012925337902016
2016-10-30,0.06511785961164387
2016-10-31,0.060106361694519835
2016-11-01,0.09286328618114992
2016-11-02,0.0743742533869321
2016-11-03,0.21863229936834283
2016-11-04,0.08798399388429047
2016-11-05,0.046638833383333744
2016-11-06,0.060517153007243
2016-11-07,0.051919692558694906
2016-11-08,0.04994633248190666
2016-11-09,0.11754061088089565
2016-11-10,0.10246182564916388
2016-11-11,0.07691562292593249
2016-11-12,0.11865904025562356
2016-11-13,0.05931508367460204
2016-11-14,0.07547051720114575
2016-11-15,0.08776272470364686
2016-11-16,0.10508230625435186
2016-11-17,0.1312902152402922
2016-11-18,0.062292588747976836
2016-11-19,0.08292404393157272
2016-11-20,0.14095538995318158
2016-11-21,0.11754162780003552
2016-11-22,0.07751526433936848
2016-11-23,0.07209103726636878
2016-11-24,0.13047890732953216
2016-11-25,0.11435136570576326
2016-11-26,0.07418469743321789
2016-11-27,0.06992239658279811
2016-11-28,0.05470123053618808
2016-11-29,0.06070759527953766
2016-11-30,0.08918581733921468
2016-12-01,0.04365865776649854
2016-12-02,0.049996379590837976
2016-12-03,0.14593134156840415
2016-12-04,0.11452943232731068
2016-12-06,0.0968132733314483
2016-12-07,0.14109888705426912
2016-12-08,0.06029362861610229
2016-12-09,0.07965665593003447
2016-12-10,0.08716079330319128
2016-12-11,0.05212380692431439
2016-12-12,0.045726765236094875
2016-12-13,0.08649688378338126
2016-12-14,0.11441595843323028
2016-12-15,0.2928153695704475
2016-12-16,0.24653818335106265
2016-12-18,0.09885932638045175
2016-12-19,0.11696439831222949
2016-12-20,0.11143384450717546
2016-12-21,0.07243814961924515
2016-12-22,0.08984818718636434
2016-12-23,0.13791426257975625
2016-12-25,0.098918741210418
2016-12-26,0.0987645594424712
2016-12-27,0.06571608801709514
2016-12-28,0.06135081255422241
2016-12-29,0.25568928049069334
2016-12-30,0.17526980238100104
2016-12-31,0.14527037158025832
2016-09-01,0.11814105989941383
2016-09-02,0.8826540317031856
2016-09-03,0.13564201355595445
2016-09-04,0.10957301915246993
2016-09-05,0.155016256466964
2016-09-06,0.1793433963147962
2016-09-07,0.12283955225277482
2016-09-08,0.4373365899678608
2016-09-09,0.6288062519842085
2016-09-10,0.12829936347042845
2016-09-11,0.02617654828775276
2016-09-12,0.07489341579235892
2016-09-13,0.39206842498490535
2016-09-14,0.30005373366951604
2016-09-15,0.0572521687592786
2016-09-16,0.05020869769740406
2016-09-17,0.08183173947886901
2016-09-18,0.9017555157426466
2016-09-19,0.056966745781063116
2016-09-20,0.09340349188403167
2016-09-21,0.6173746300043624
2016-09-22,0.04377389187344559
2016-09-23,0.8523492689397113
2016-09-24,0.2160080093066272
2016-09-25,0.749590083437414
2016-09-26,0.04251877096121668
2016-09-27,0.05216529138067691
2016-09-28,0.05521078922711525
2016-09-29,0.8655229936710112
2016-09-30,0.29946354006524784
2016-10-01,0.045382764824244075
2016-10-02,0.05598445824861483
2016-10-03,0.24271261620494164
2016-10-04,0.03834289713459814
2016-10-05,0.012603794804896266
2016-10-06,0.02474888321381421
2016-10-07,0.032821976144816724
2016-10-08,0.6573569857577366
2016-10-09,0.39173986119657817
2016-10-10,0.130175047222558
2016-10-11,0.044990150590716455
2016-10-12,0.00791047215586582
2016-10-13,0.9332855259926481
2016-10-14,0.02857967002483651
2016-10-15,0.24200590231913383
2016-10-16,0.14561740718988475
2016-10-17,0.8426129807688528
2016-10-18,0.08351353423575082
2016-10-19,0.04312238540578819
2016-10-20,0.20924776925000724
2016-10-21,0.5630460600665326
2016-10-22,0.9573637832542438
2016-10-23,0.5557908239898484
2016-10-24,0.14516534381983368
2016-10-25,0.35903822188657797
2016-10-26,0.08557872066984146
2016-10-27,0.12299791074166437
2016-10-28,0.5812138527912761
2016-10-29,0.5964606342335046
2016-10-30,0.8209133630212321
2016-10-31,0.07425988994202748
2016-11-01,0.018122062179666373
2016-11-02,0.02015158844301332
2016-11-03,0.37713090242314345
2016-11-04,0.18214393914051313
2016-11-05,0.03340015850151186
2016-11-06,0.09669582232602884
2016-11-07,0.3218186106391685
2016-11-08,0.6118527624618673
2016-11-09,0.22635856241113975
2016-11-10,0.08773720534423433
2016-11-11,0.04301682107797579
2016-11-12,0.10313659810083751
2016-11-13,0.015097712073463686
2016-11-14,0.2858736958707704
2016-11-15,0.2167601406113181
2016-11-16,0.09324242961591088
2016-11-17,0.19935858482087238
2016-11-18,0.08269864521309973
2016-11-19,0.32231473540531635
2016-11-20,0.059330561639321974
2016-11-21,0.09352415715350972
2016-11-22,0.24852020174171793
2016-11-23,0.483956904932813
2016-11-24,0.3537519092766159
2016-11-25,0.04658733599096544
2016-11-26,0.0643836034752492
2016-11-27,0.12034910576022019
2016-11-28,0.05481228700231984
2016-11-29,0.7813229997968807
2016-11-30,0.7038340256994121
2016-12-01,0.11278811191145997
2016-12-02,0.33254619259993307
2016-12-03,0.16239474829656392
2016-12-04,0.33358578196483535
2016-12-05,0.5639758273638867
2016-12-06,0.9623065071616824
2016-12-07,0.4026122917207299
2016-12-08,0.6779832673631033
2016-12-09,0.019478411154995687
2016-12-10,0.07781766404536732
2016-12-11,0.2674294081254141
2016-12-12,0.2396413632588226
2016-12-13,0.07429152153928838
2016-12-14,0.006161782074595863
2016-12-15,0.7912102713011941
2016-12-16,0.8930400923995468
2016-12-17,0.5166193127392319
2016-12-18,0.8101683269444951
2016-12-19,0.41726379171856703
2016-12-20,0.2955053357671082
2016-12-21,0.35271368103998846
2016-12-22,0.036807925561088
2016-12-23,0.1155417180418246
2016-12-24,0.06418395773311342
2016-12-25,0.20062618059449314
2016-12-26,0.16372800091511286
2016-12-27,0.47804055883337393
2016-12-28,0.17563709247378514
2016-12-29,0.03860481000102372
2016-12-30,0.06276069902763322
2016-12-31,0.09925625194496435
2016-09-01,0.04666495834921291
2016-09-02,0.19890556319787428
2016-09-03,0.6542108504660854
2016-09-04,0.7933976685326611
2016-09-05,0.6585575559888812
2016-09-06,0.1532725914279937
2016-09-07,0.07737999574837455
2016-09-08,0.13600080282081436
2016-09-09,0.0949525626286785
2016-09-10,0.07889099360608107
2016-09-11,0.04499973202977613
2016-09-12,0.8505018895183987
2016-09-13,0.190595238487603
2016-09-14,0.3018257710372287
2016-09-15,0.15310499599967142
2016-09-16,0.7589371817509075
2016-09-17,0.7845403471781023
2016-09-18,0.1672516484837361
2016-09-19,0.1710562538340988
2016-09-20,0.4757244155005863
2016-09-21,0.6929167786823887
2016-09-22,0.570524055301729
2016-09-23,0.7701793013521966
2016-09-24,0.4802718347447847
2016-09-25,0.5513677242459551
2016-09-26,0.7581117003268069
2016-09-27,0.3586053400830123
2016-09-28,0.6032825468105488
2016-09-29,0.6782602433939724
2016-09-30,0.1582857345005845
2016-10-01,0.3947953781276832
2016-10-02,0.052550391100139524
2016-10-03,0.22653527641690555
2016-10-04,0.8028380698417932
2016-10-05,0.07391411269450862
2016-10-06,0.18494259533358612
2016-10-07,0.09976451523118303
2016-10-08,0.11050423583947987
2016-10-09,0.2976841992676981
2016-10-10,0.2904402902174054
2016-10-11,0.04177517542076409
2016-10-12,0.8945461332343003
2016-10-13,0.8022926787177923
2016-10-14,0.4714702895384732
2016-10-15,0.07475080429737373
2016-10-16,0.07415671342375524
2016-10-17,0.09388879693528424
2016-10-18,0.25211318597033106
2016-10-19,0.43225622517783213
2016-10-20,0.24396846584241616
